PVWatts: Hourly PV Performance Data,,,,,,,,,,
Requested Location:,"800 Florida Ave NE, Washington, DC 20002",,,,,,,,,
Location:,"Lat, Lon: 38.89, -76.98",,,,,,,,,
Lat (deg N):,38.89,,,,,,,,,
Long (deg W):,76.98,,,,,,,,,
Elev (m):,22.44000053,,,,,,,,,
DC System Size (kW):,34,,,,,,,,,
Module Type:,Standard,,,,,,,,,
Array Type:,Fixed (open rack),,,,,,,,,
Array Tilt (deg):,20,,,,,,,,,
Array Azimuth (deg):,180,,,,,,,,,
System Losses:,14.08,,,,,,,,,
Invert Efficiency:,96,,,,,,,,,
DC to AC Size Ratio:,1.2,,,,,,,,,
Average Cost of Electricity Purchased from Utility ($/kWh):,0.11,,,,,,,,,
Capacity Factor (%),"15.6	",,,,,,,,,
,,,,,,,,,,
Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,27,10,73,250,10,2,321.044,17.315,9707.808,9308.221
10,27,11,47,259,11,3,311.825,17.708,9418.021,9026.678
10,27,12,31,242,12,3,278.851,17.885,8415.918,8052.368
10,27,13,23,209,12,3,225.644,16.507,6851.028,6528.686
10,27,14,117,191,13,3,282.989,18.757,8462.258,8097.447
10,27,15,149,119,13,3,198.44,16.861,5875.155,5577.154
10,27,16,0,19,12,2,17.997,11.158,559.947,376.241
10,27,17,0,0,11,2,0,11,0,0
10,27,18,0,0,11,2,0,11,0,0
10,27,19,0,0,11,3,0,11,0,0
10,27,20,0,0,11,3,0,11,0,0
10,27,21,0,0,11,3,0,11,0,0
10,27,22,0,0,10,3,0,10,0,0
10,27,23,0,0,10,3,0,10,0,0
10,28,0,0,0,11,3,0,11,0,0
10,28,1,0,0,11,3,0,11,0,0
10,28,2,0,0,11,3,0,11,0,0
10,28,3,0,0,12,4,0,12,0,0
10,28,4,0,0,13,4,0,13,0,0
10,28,5,0,0,13,4,0,13,0,0
10,28,6,0,0,14,5,0,14,0,0
10,28,7,0,24,15,5,22.738,14.091,698.293,512.004
10,28,8,0,17,16,6,16.102,15.12,492.217,309.768
10,28,9,0,44,17,6,41.758,16.578,1268.139,1070.989
10,28,10,0,114,18,6,109.386,18.823,3288.242,3049.729
10,28,11,0,12,20,6,11.387,19.209,341.707,162.034
10,28,12,0,93,21,6,88.494,21.46,2628.182,2403.674
10,28,13,1,167,22,5,164.485,24.136,4824.398,4551.442
10,28,14,14,160,22,5,167.548,24.321,4904.583,4629.759
10,28,15,0,22,21,4,20.839,20.39,621.963,437.102
10,28,16,0,1,20,4,0.945,18.615,28.426,0
10,28,17,0,0,19,4,0,19,0,0
10,28,18,0,0,19,4,0,19,0,0
10,28,19,0,0,19,4,0,19,0,0
10,28,20,0,0,19,4,0,19,0,0
10,28,21,0,0,19,4,0,19,0,0
10,28,22,0,0,19,4,0,19,0,0
10,28,23,0,0,19,3,0,19,0,0
10,29,0,0,0,19,2,0,19,0,0
10,29,1,0,0,18,2,0,18,0,0
10,29,2,0,0,17,2,0,17,0,0
10,29,3,0,0,16,1,0,16,0,0
10,29,4,0,0,16,1,0,16,0,0
10,29,5,0,0,15,1,0,15,0,0
10,29,6,0,0,15,2,0,15,0,0
10,29,7,501,44,16,2,212.724,19.904,5572.9,5282.228
10,29,8,276,127,17,3,285.391,22.793,8212.349,7854.311
10,29,9,56,195,18,3,241.939,22.947,7118.109,6788.923
10,29,10,487,198,19,4,619.928,31.528,17491.416,16836.084
10,29,11,442,232,19,4,647.726,32.878,18188.713,17507.236
10,29,12,420,235,19,3,628.422,33.914,17554.857,16897.166
10,29,13,406,207,18,3,554.628,31.178,15665.953,15076.546
10,29,14,315,171,18,3,393.635,27.232,11252.077,10807.019
10,29,15,94,116,17,2,169.669,21.095,4956.651,4680.609
10,29,16,38,41,15,2,52.294,15.068,1529.391,1327.143
10,29,17,0,0,13,2,0,13,0,0
10,29,18,0,0,13,2,0,13,0,0
10,29,19,0,0,12,2,0,12,0,0
10,29,20,0,0,11,2,0,11,0,0
10,29,21,0,0,10,2,0,10,0,0
10,29,22,0,0,10,2,0,10,0,0
10,29,23,0,0,9,2,0,9,0,0
10,30,0,0,0,8,2,0,8,0,0
10,30,1,0,0,7,2,0,7,0,0
10,30,2,0,0,6,2,0,6,0,0
10,30,3,0,0,6,2,0,6,0,0
10,30,4,0,0,5,2,0,5,0,0
10,30,5,0,0,5,2,0,5,0,0
10,30,6,0,0,5,2,0,5,0,0
10,30,7,550,40,7,2,220.586,11.055,5958.803,5658.756
10,30,8,745,63,9,3,460.441,19.037,13241.327,12733.851
10,30,9,832,78,11,4,660.167,24.947,19023.359,18309.889
10,30,10,889,81,12,3,797.825,31.03,22528.182,21672.049
10,30,11,904,87,13,3,865.122,33.876,24149.793,23223.105
10,30,12,895,88,14,3,850.778,34.673,23648.967,22744.377
10,30,13,79,235,14,3,307.754,21.979,9104.311,8721.785
10,30,14,799,78,14,2,604.271,29.368,16967.059,16331.035
10,30,15,244,107,13,2,233.235,19.533,6748.532,6428.795
10,30,16,361,37,11,1,137.49,14.344,3552.198,3307.95
10,30,17,0,0,9,1,0,9,0,0
10,30,18,0,0,8,1,0,8,0,0
10,30,19,0,0,7,1,0,7,0,0
10,30,20,0,0,6,1,0,6,0,0
10,30,21,0,0,6,1,0,6,0,0
10,30,22,0,0,5,1,0,5,0,0
10,30,23,0,0,5,1,0,5,0,0
10,31,0,0,0,4,1,0,4,0,0
10,31,1,0,0,4,1,0,4,0,0
10,31,2,0,0,4,1,0,4,0,0
10,31,3,0,0,3,1,0,3,0,0
10,31,4,0,0,3,1,0,3,0,0
10,31,5,0,0,3,1,0,3,0,0
10,31,6,0,0,4,1,0,4,0,0
10,31,7,477,46,6,1,205.569,10.293,5626.511,5334.546
10,31,8,706,68,8,2,446.296,18.965,12845.27,12350.565
10,31,9,805,80,10,2,642.19,26.914,18331.078,17644.197
10,31,10,850,88,12,2,778.53,32.975,21775.727,20951.354
10,31,11,867,92,13,2,843.594,35.996,23302.701,22413.229
10,31,12,860,93,13,2,831.141,35.881,22964.428,22089.596
10,31,13,326,219,14,2,496.003,28.233,14213.094,13673.552
10,31,14,504,131,13,2,474.613,25.607,13614.352,13094.688
10,31,15,172,110,12,1,198.092,18.593,5789.449,5493.537
10,31,16,0,29,11,1,27.826,10.465,868.41,678.916
10,31,17,0,0,9,1,0,9,0,0
10,31,18,0,0,9,1,0,9,0,0
10,31,19,0,0,12,1,0,12,0,0
10,31,20,0,0,11,1,0,11,0,0
10,31,21,0,0,11,1,0,11,0,0
10,31,22,0,0,10,1,0,10,0,0
10,31,23,0,0,10,1,0,10,0,0
11,1,0,0,0,10,1,0,10,0,0
11,1,1,0,0,10,1,0,10,0,0
11,1,2,0,0,10,1,0,10,0,0
11,1,3,0,0,9,1,0,9,0,0
11,1,4,0,0,9,1,0,9,0,0
11,1,5,0,0,9,1,0,9,0,0
11,1,6,0,0,9,1,0,9,0,0
11,1,7,122,57,11,1,104.234,11.929,3029.372,2796.408
11,1,8,309,117,14,1,289.234,21.594,8338.829,7977.371
11,1,9,442,157,16,1,482.892,30.473,13600.737,13081.522
11,1,10,733,120,19,1,724.981,41.307,19458.033,18727.598
11,1,11,744,129,21,1,784.994,45.869,20625.627,19848.602
11,1,12,721,134,22,1,764.929,46.493,20027.76,19274.777
11,1,13,646,141,23,1,663.08,44.52,17487.801,16832.602
11,1,14,550,129,23,1,499.873,39.441,13392.983,12880.571
11,1,15,405,98,22,0,300.857,35.794,7966.844,7615.393
11,1,16,168,40,21,0,93.336,25.559,2423.346,2203.088
11,1,17,0,0,20,0,0,20,0,0
11,1,18,0,0,19,0,0,19,0,0
11,1,19,0,0,18,1,0,18,0,0
11,1,20,0,0,17,1,0,17,0,0
11,1,21,0,0,16,1,0,16,0,0
11,1,22,0,0,15,1,0,15,0,0
11,1,23,0,0,14,1,0,14,0,0
11,2,0,0,0,14,1,0,14,0,0
11,2,1,0,0,14,1,0,14,0,0
11,2,2,0,0,13,1,0,13,0,0
11,2,3,0,0,13,1,0,13,0,0
11,2,4,0,0,13,1,0,13,0,0
11,2,5,0,0,13,1,0,13,0,0
11,2,6,0,0,13,1,0,13,0,0
11,2,7,215,62,15,1,138.263,17.149,3837.375,3586.845
11,2,8,441,113,17,1,357.297,26.897,9998.603,9590.652
11,2,9,572,140,19,0,549.086,40.245,14711.561,14155.171
11,2,10,720,123,22,0,716.283,49.542,18416.832,17726.686
11,2,11,744,128,23,0,781.693,53.357,19735.357,18993.992
11,2,12,743,126,24,0,771.714,54.332,19374.18,18647.033
11,2,13,425,194,24,1,550.4,42.317,14698.177,14142.243
11,2,14,385,162,23,1,424.428,36.749,11556.543,11102.212
11,2,15,189,114,22,1,215.903,28.872,6009.048,5707.77
11,2,16,54,37,19,1,55.314,19.657,1558.346,1355.529
11,2,17,0,0,18,1,0,18,0,0
11,2,18,0,0,17,1,0,17,0,0
11,2,19,0,0,16,1,0,16,0,0
11,2,20,0,0,16,1,0,16,0,0
11,2,21,0,0,15,1,0,15,0,0
11,2,22,0,0,14,1,0,14,0,0
11,2,23,0,0,14,1,0,14,0,0
11,3,0,0,0,13,1,0,13,0,0
11,3,1,0,0,13,1,0,13,0,0
11,3,2,0,0,12,1,0,12,0,0
11,3,3,0,0,12,1,0,12,0,0
11,3,4,0,0,11,1,0,11,0,0
11,3,5,0,0,11,1,0,11,0,0
11,3,6,0,0,11,1,0,11,0,0
11,3,7,366,49,13,1,172.459,16.249,4642.598,4373.853
11,3,8,610,79,16,1,405.791,27.572,11228.577,10784.229
11,3,9,732,93,18,1,604.756,36.555,16469.027,15851.066
11,3,10,807,95,20,1,746.138,43.356,19804.385,19060.285
11,3,11,836,96,22,1,815.058,47.727,21199.102,20398.648
11,3,12,838,94,23,2,806.808,44.749,21305.645,20500.799
11,3,13,796,95,23,2,716.468,42.492,19071.623,18356.279
11,3,14,738,83,22,2,565.851,37.471,15255.639,14680.549
11,3,15,614,64,21,1,356.967,32.843,9453.959,9061.598
11,3,16,311,32,18,1,117.928,21.416,2940.877,2709.794
11,3,17,0,0,16,1,0,16,0,0
11,3,18,0,0,16,1,0,16,0,0
11,3,19,0,0,15,1,0,15,0,0
11,3,20,0,0,14,1,0,14,0,0
11,3,21,0,0,14,1,0,14,0,0
11,3,22,0,0,13,1,0,13,0,0
11,3,23,0,0,13,1,0,13,0,0
11,4,0,0,0,12,1,0,12,0,0
11,4,1,0,0,12,1,0,12,0,0
11,4,2,0,0,11,1,0,11,0,0
11,4,3,0,0,11,1,0,11,0,0
11,4,4,0,0,11,1,0,11,0,0
11,4,5,0,0,10,1,0,10,0,0
11,4,6,0,0,10,1,0,10,0,0
11,4,7,444,42,12,1,187.69,15.74,4984.98,4708.275
11,4,8,684,66,15,1,426.363,27.293,11773.276,11312.282
11,4,9,795,78,17,1,624.672,36.263,17018.787,16380.872
11,4,10,857,82,19,1,767.195,43.082,20385.111,19617.807
11,4,11,882,84,21,2,830.298,43.27,22096.973,21259.115
11,4,12,882,82,22,2,820.139,44.161,21718.424,20896.445
11,4,13,852,78,23,2,736.241,43.021,19535.6,18802.115
11,4,14,790,70,23,1,579.071,42.023,15238.385,14663.894
11,4,15,662,55,22,1,364.892,34.125,9564.859,9169.35
11,4,16,349,29,19,1,123.822,22.656,3029.348,2796.384
11,4,17,0,0,17,1,0,17,0,0
11,4,18,0,0,17,1,0,17,0,0
11,4,19,0,0,17,1,0,17,0,0
11,4,20,0,0,16,1,0,16,0,0
11,4,21,0,0,16,1,0,16,0,0
11,4,22,0,0,16,1,0,16,0,0
11,4,23,0,0,16,1,0,16,0,0
11,5,0,0,0,16,1,0,16,0,0
11,5,1,0,0,16,1,0,16,0,0
11,5,2,0,0,16,1,0,16,0,0
11,5,3,0,0,16,1,0,16,0,0
11,5,4,0,0,16,1,0,16,0,0
11,5,5,0,0,16,1,0,16,0,0
11,5,6,0,0,16,1,0,16,0,0
11,5,7,0,8,17,1,7.566,14.838,231.57,53.912
11,5,8,0,93,18,2,91.056,18.629,2739.637,2512.798
11,5,9,0,91,20,2,87.059,20.855,2592.777,2369.008
11,5,10,16,194,21,3,205.346,24.595,6007.581,5706.338
11,5,11,25,222,22,3,242.54,26.794,7023.124,6696.381
11,5,12,94,256,23,3,348.44,30.394,9911.161,9505.735
11,5,13,4,167,24,3,167.732,27.407,4843.692,4570.288
11,5,14,173,172,24,3,295.587,29.976,8356.448,7994.513
11,5,15,0,85,23,2,83.809,24.529,2453.73,2232.844
11,5,16,0,21,21,1,19.91,19.845,595.706,411.335
11,5,17,0,0,20,1,0,20,0,0
11,5,18,0,0,20,1,0,20,0,0
11,5,19,0,0,19,1,0,19,0,0
11,5,20,0,0,19,1,0,19,0,0
11,5,21,0,0,19,1,0,19,0,0
11,5,22,0,0,18,1,0,18,0,0
11,5,23,0,0,18,0,0,18,0,0
11,6,0,0,0,18,0,0,18,0,0
11,6,1,0,0,18,0,0,18,0,0
11,6,2,0,0,17,0,0,17,0,0
11,6,3,0,0,17,0,0,17,0,0
11,6,4,0,0,17,1,0,17,0,0
11,6,5,0,0,17,1,0,17,0,0
11,6,6,0,0,17,1,0,17,0,0
11,6,7,14,48,17,2,54.522,16.569,1632.468,1428.188
11,6,8,0,90,18,2,87.988,18.709,2646.385,2421.498
11,6,9,0,32,18,2,30.348,17.235,918.893,728.442
11,6,10,0,28,19,2,26.566,17.955,801.758,613.523
11,6,11,0,10,19,2,9.485,17.471,286.896,108.228
11,6,12,0,21,19,2,19.925,17.699,602.043,417.554
11,6,13,0,72,19,2,68.415,19.073,2054.268,1841.551
11,6,14,0,84,18,3,80.288,18.479,2417.316,2197.183
11,6,15,0,81,17,3,79.617,17.475,2408.086,2188.143
11,6,16,0,15,16,3,14.206,14.852,434.779,253.393
11,6,17,0,0,15,4,0,15,0,0
11,6,18,0,0,15,4,0,15,0,0
11,6,19,0,0,14,3,0,14,0,0
11,6,20,0,0,14,2,0,14,0,0
11,6,21,0,0,14,1,0,14,0,0
11,6,22,0,0,14,1,0,14,0,0
11,6,23,0,0,14,1,0,14,0,0
11,7,0,0,0,14,1,0,14,0,0
11,7,1,0,0,13,2,0,13,0,0
11,7,2,0,0,12,2,0,12,0,0
11,7,3,0,0,11,2,0,11,0,0
11,7,4,0,0,10,2,0,10,0,0
11,7,5,0,0,10,2,0,10,0,0
11,7,6,0,0,10,2,0,10,0,0
11,7,7,317,49,10,3,155.393,12.02,4273.202,4012.901
11,7,8,577,86,11,3,391.026,19.18,11239.033,10794.369
11,7,9,721,100,12,3,597.791,25.697,17140.717,16498.332
11,7,10,826,96,13,3,752.502,30.799,21248.566,20446.076
11,7,11,858,97,14,3,824.465,33.8,23004.051,22127.512
11,7,12,860,95,14,3,816.209,33.785,22766.643,21900.313
11,7,13,835,88,14,3,728.634,31.753,20443.445,19673.789
11,7,14,265,159,14,2,344.248,23.913,9983.791,9576.269
11,7,15,324,86,13,1,247.612,20.497,7045.124,6717.815
11,7,16,134,30,11,1,74.299,12.32,2047.294,1834.718
11,7,17,0,0,10,1,0,10,0,0
11,7,18,0,0,10,1,0,10,0,0
11,7,19,0,0,9,2,0,9,0,0
11,7,20,0,0,8,2,0,8,0,0
11,7,21,0,0,8,2,0,8,0,0
11,7,22,0,0,7,2,0,7,0,0
11,7,23,0,0,6,2,0,6,0,0
11,8,0,0,0,5,2,0,5,0,0
11,8,1,0,0,4,2,0,4,0,0
11,8,2,0,0,4,2,0,4,0,0
11,8,3,0,0,3,2,0,3,0,0
11,8,4,0,0,3,2,0,3,0,0
11,8,5,0,0,3,2,0,3,0,0
11,8,6,0,0,3,2,0,3,0,0
11,8,7,429,41,4,3,178.356,6.552,4905.189,4630.35
11,8,8,671,70,6,4,417.837,14.045,12237.136,11761.709
11,8,9,778,88,7,4,616.117,19.937,18127.699,17448.529
11,8,10,845,93,7,4,761.119,23.533,22241.211,21397.264
11,8,11,869,96,8,4,829.778,26.291,24001.42,23081.307
11,8,12,868,94,8,4,819.098,26.204,23693.01,22786.488
11,8,13,847,87,8,4,734.131,24.369,21331.223,20525.322
11,8,14,784,76,8,4,574.693,20.703,16749.959,16121.843
11,8,15,648,59,7,3,359.816,15.575,10273.124,9857.193
11,8,16,290,29,5,2,110.543,7.296,2939.313,2708.263
11,8,17,0,0,3,2,0,3,0,0
11,8,18,0,0,3,2,0,3,0,0
11,8,19,0,0,2,3,0,2,0,0
11,8,20,0,0,2,3,0,2,0,0
11,8,21,0,0,1,2,0,1,0,0
11,8,22,0,0,1,2,0,1,0,0
11,8,23,0,0,0,2,0,0,0,0
11,9,0,0,0,0,2,0,0,0,0
11,9,1,0,0,0,2,0,0,0,0
11,9,2,0,0,0,2,0,0,0,0
11,9,3,0,0,-1,2,0,-1,0,0
11,9,4,0,0,-1,2,0,-1,0,0
11,9,5,0,0,-2,2,0,-2,0,0
11,9,6,0,0,-2,2,0,-2,0,0
11,9,7,541,34,-1,2,199.385,2.453,5465.451,5177.359
11,9,8,790,55,1,2,454.595,12.301,13355.642,12844.446
11,9,9,897,65,3,2,660.104,20.659,19327.32,18602.008
11,9,10,951,70,4,2,806.316,26.119,23263.93,22376.143
11,9,11,971,72,5,1,875.335,33.832,24407.779,23469.602
11,9,12,968,71,6,1,863.553,34.715,23965.215,23046.705
11,9,13,937,69,7,1,771.411,32.963,21498.438,20685.611
11,9,14,874,63,6,1,612.404,26.986,17309.139,16660.551
11,9,15,746,50,5,0,388.853,23.41,10656.878,10229.654
11,9,16,419,24,4,0,133.319,11.243,3353.221,3113.303
11,9,17,0,0,2,1,0,2,0,0
11,9,18,0,0,1,1,0,1,0,0
11,9,19,0,0,1,1,0,1,0,0
11,9,20,0,0,1,1,0,1,0,0
11,9,21,0,0,0,1,0,0,0,0
11,9,22,0,0,0,1,0,0,0,0
11,9,23,0,0,0,1,0,0,0,0
11,10,0,0,0,0,1,0,0,0,0
11,10,1,0,0,0,1,0,0,0,0
11,10,2,0,0,0,0,0,0,0,0
11,10,3,0,0,0,0,0,0,0,0
11,10,4,0,0,0,0,0,0,0,0
11,10,5,0,0,0,0,0,0,0,0
11,10,6,0,0,0,0,0,0,0,0
11,10,7,526,34,1,0,193.787,6.201,5222.244,4939.947
11,10,8,767,56,3,0,442.618,20.061,12550.516,12065.206
11,10,9,868,68,5,1,646.774,25.541,18509.666,17815.975
11,10,10,921,72,6,2,783.463,27.388,22465.666,21612.193
11,10,11,935,74,7,2,846.025,30.379,23987.385,23067.895
11,10,12,924,75,8,1,830.697,35.504,22961.822,22087.102
11,10,13,877,75,9,1,732.621,33.568,20356.146,19590.008
11,10,14,798,70,9,1,572.867,28.47,16082.166,15478.048
11,10,15,658,55,8,0,357.216,24.851,9747.706,9346.977
11,10,16,294,25,6,0,107.184,11.836,2769.849,2542.376
11,10,17,0,0,5,1,0,5,0,0
11,10,18,0,0,4,1,0,4,0,0
11,10,19,0,0,4,1,0,4,0,0
11,10,20,0,0,4,1,0,4,0,0
11,10,21,0,0,4,1,0,4,0,0
11,10,22,0,0,4,1,0,4,0,0
11,10,23,0,0,3,1,0,3,0,0
11,11,0,0,0,3,1,0,3,0,0
11,11,1,0,0,3,1,0,3,0,0
11,11,2,0,0,3,1,0,3,0,0
11,11,3,0,0,3,1,0,3,0,0
11,11,4,0,0,3,1,0,3,0,0
11,11,5,0,0,4,2,0,4,0,0
11,11,6,0,0,4,2,0,4,0,0
11,11,7,347,39,5,3,150.477,6.861,4149.769,3892.256
11,11,8,598,71,7,3,378.952,14.9,11047.101,10608.229
11,11,9,448,139,9,4,455.593,18.323,13544.165,13026.807
11,11,10,207,224,10,4,403.586,18.345,12119.168,11647.435
11,11,11,0,150,11,3,146.44,13.907,4500.967,4235.477
11,11,12,0,166,11,3,163.291,13.623,5025.255,4747.605
11,11,13,173,215,11,3,363.987,18.55,10915.745,10480.813
11,11,14,0,116,12,3,113.78,14.007,3495.564,3252.552
11,11,15,15,88,12,2,94.696,12.998,2905.559,2675.223
11,11,16,0,18,11,2,17.06,9.733,534.131,350.905
11,11,17,0,0,10,2,0,10,0,0
11,11,18,0,0,10,2,0,10,0,0
11,11,19,0,0,10,2,0,10,0,0
11,11,20,0,0,10,2,0,10,0,0
11,11,21,0,0,10,2,0,10,0,0
11,11,22,0,0,10,2,0,10,0,0
11,11,23,0,0,10,2,0,10,0,0
11,12,0,0,0,10,2,0,10,0,0
11,12,1,0,0,10,2,0,10,0,0
11,12,2,0,0,10,2,0,10,0,0
11,12,3,0,0,10,1,0,10,0,0
11,12,4,0,0,9,1,0,9,0,0
11,12,5,0,0,9,1,0,9,0,0
11,12,6,0,0,10,1,0,10,0,0
11,12,7,0,12,10,1,11.355,7.741,358.634,178.65
11,12,8,0,47,11,0,44.593,8.961,1400.9,1201.169
11,12,9,0,55,12,0,52.209,10.866,1626.479,1422.318
11,12,10,0,59,12,0,56.034,11.22,1742.919,1536.448
11,12,11,0,51,13,1,48.434,12.396,1498.693,1297.047
11,12,12,11,190,13,1,197.695,17.34,5981.674,5681.067
11,12,13,0,107,14,2,102.972,15.556,3141.615,2906.253
11,12,14,0,91,15,2,87.687,15.812,2672.203,2446.776
11,12,15,61,92,15,1,123.436,17.132,3671.599,3424.731
11,12,16,0,20,13,1,18.964,11.782,588.415,404.18
11,12,17,0,0,13,1,0,13,0,0
11,12,18,0,0,13,2,0,13,0,0
11,12,19,0,0,13,2,0,13,0,0
11,12,20,0,0,14,2,0,14,0,0
11,12,21,0,0,14,2,0,14,0,0
11,12,22,0,0,15,2,0,15,0,0
11,12,23,0,0,15,3,0,15,0,0
11,13,0,0,0,15,4,0,15,0,0
11,13,1,0,0,15,4,0,15,0,0
11,13,2,0,0,14,5,0,14,0,0
11,13,3,0,0,11,6,0,11,0,0
11,13,4,0,0,9,7,0,9,0,0
11,13,5,0,0,7,7,0,7,0,0
11,13,6,0,0,6,6,0,6,0,0
11,13,7,0,3,6,6,2.835,4.755,90.694,0
11,13,8,0,9,7,7,8.517,5.978,271.05,92.672
11,13,9,810,80,7,8,616.635,15.072,18507.68,17814.066
11,13,10,58,211,8,8,267.038,11.454,8285.639,7925.622
11,13,11,930,79,7,9,840.318,17.761,25265.645,24288.738
11,13,12,261,235,7,9,477.993,13.225,14700.057,14144.059
11,13,13,893,75,7,9,737.986,16.517,22203.867,21361.498
11,13,14,811,70,6,9,575.71,13.479,17300.367,16652.104
11,13,15,0,74,5,8,72.974,5.525,2326.895,2108.622
11,13,16,0,15,4,8,14.209,3.199,457.612,275.804
11,13,17,0,0,3,8,0,3,0,0
11,13,18,0,0,3,7,0,3,0,0
11,13,19,0,0,2,7,0,2,0,0
11,13,20,0,0,2,7,0,2,0,0
11,13,21,0,0,2,6,0,2,0,0
11,13,22,0,0,1,6,0,1,0,0
11,13,23,0,0,1,6,0,1,0,0
11,14,0,0,0,1,6,0,1,0,0
11,14,1,0,0,0,6,0,0,0,0
11,14,2,0,0,0,5,0,0,0,0
11,14,3,0,0,0,4,0,0,0,0
11,14,4,0,0,0,4,0,0,0,0
11,14,5,0,0,0,4,0,0,0,0
11,14,6,0,0,0,4,0,0,0,0
11,14,7,450,32,0,4,168.873,2.075,4630.659,4362.188
11,14,8,719,55,2,5,410.87,8.903,12210.278,11735.693
11,14,9,835,66,3,6,614.048,13.085,18576.254,17880.016
11,14,10,896,70,5,6,752.265,17.796,22536.279,21679.801
11,14,11,918,72,6,5,819.899,21.874,24186.506,23258.189
11,14,12,914,71,7,5,808.521,22.764,23742.912,22834.197
11,14,13,879,70,8,5,719.961,22.024,21117.039,20319.961
11,14,14,810,63,8,5,565.484,18.868,16573.355,15951.635
11,14,15,671,49,7,4,349.743,14.381,9964.204,9557.248
11,14,16,330,20,6,3,108.042,7.792,2777.972,2550.328
11,14,17,0,0,4,3,0,4,0,0
11,14,18,0,0,4,4,0,4,0,0
11,14,19,0,0,3,3,0,3,0,0
11,14,20,0,0,2,3,0,2,0,0
11,14,21,0,0,2,3,0,2,0,0
11,14,22,0,0,2,3,0,2,0,0
11,14,23,0,0,2,3,0,2,0,0
11,15,0,0,0,2,3,0,2,0,0
11,15,1,0,0,2,3,0,2,0,0
11,15,2,0,0,2,2,0,2,0,0
11,15,3,0,0,2,2,0,2,0,0
11,15,4,0,0,2,2,0,2,0,0
11,15,5,0,0,2,2,0,2,0,0
11,15,6,0,0,2,2,0,2,0,0
11,15,7,79,37,3,2,64.475,2.605,1934.941,1724.631
11,15,8,227,101,6,3,224.482,9.882,6801.069,6479.998
11,15,9,731,72,8,3,553.575,20.292,16213.733,15604.926
11,15,10,417,181,9,3,527.545,21.51,15578.01,14991.687
11,15,11,841,91,10,3,785.062,28.471,22453.109,21600.172
11,15,12,835,92,11,3,775.13,29.847,22015.305,21180.887
11,15,13,488,163,12,2,548.447,27.475,15720.23,15128.916
11,15,14,1,128,11,2,127.839,14.469,3918.841,3666.501
11,15,15,29,85,10,1,101.994,11.564,3134.118,2898.917
11,15,16,217,22,9,1,85.279,9.836,2256.067,2039.246
11,15,17,0,0,7,1,0,7,0,0
11,15,18,0,0,6,1,0,6,0,0
11,15,19,0,0,5,1,0,5,0,0
11,15,20,0,0,4,1,0,4,0,0
11,15,21,0,0,4,1,0,4,0,0
11,15,22,0,0,4,1,0,4,0,0
11,15,23,0,0,4,1,0,4,0,0
11,16,0,0,0,4,0,0,4,0,0
11,16,1,0,0,4,0,0,4,0,0
11,16,2,0,0,4,0,0,4,0,0
11,16,3,0,0,4,0,0,4,0,0
11,16,4,0,0,4,0,0,4,0,0
11,16,5,0,0,4,0,0,4,0,0
11,16,6,0,0,4,0,0,4,0,0
11,16,7,8,34,4,0,36.32,1.184,1164.742,969.589
11,16,8,131,104,6,0,177.083,10.869,5387.306,5101.083
11,16,9,506,119,7,1,463.271,20.561,13594.082,13075.085
11,16,10,113,216,8,1,323.769,18.597,9718.734,9318.835
11,16,11,712,128,9,1,727.586,31.19,20545.164,19771.398
11,16,12,91,233,9,1,320.183,20.785,9525.652,9131.258
11,16,13,0,63,10,1,59.834,11.232,1861.026,1652.199
11,16,14,0,119,11,1,117.593,12.719,3633.52,3387.489
11,16,15,0,42,10,0,39.844,9.562,1248.41,1051.642
11,16,16,0,7,9,0,6.62,5.543,211.069,33.785
11,16,17,0,0,8,0,0,8,0,0
11,16,18,0,0,8,0,0,8,0,0
11,16,19,0,0,8,1,0,8,0,0
11,16,20,0,0,8,1,0,8,0,0
11,16,21,0,0,8,0,0,8,0,0
11,16,22,0,0,8,0,0,8,0,0
11,16,23,0,0,8,0,0,8,0,0
11,17,0,0,0,7,0,0,7,0,0
11,17,1,0,0,7,0,0,7,0,0
11,17,2,0,0,7,0,0,7,0,0
11,17,3,0,0,7,0,0,7,0,0
11,17,4,0,0,7,0,0,7,0,0
11,17,5,0,0,6,0,0,6,0,0
11,17,6,0,0,6,0,0,6,0,0
11,17,7,0,23,7,0,21.811,3.604,701.229,514.885
11,17,8,531,79,8,1,346.951,17.052,9998.416,9590.471
11,17,9,661,104,10,2,545.117,24.04,15706.596,15115.761
11,17,10,748,111,12,2,692.953,30.479,19567.619,18832.875
11,17,11,793,110,14,2,768.511,34.793,21314.551,20509.338
11,17,12,803,105,15,2,761.002,35.793,20993.281,20201.277
11,17,13,743,107,15,2,668.879,33.432,18589.729,17892.975
11,17,14,671,92,14,1,515.145,31.234,14268.074,13726.688
11,17,15,520,67,13,0,305.708,27.38,8265.157,7905.694
11,17,16,177,22,11,0,74.145,14.864,1940.189,1729.773
11,17,17,0,0,9,1,0,9,0,0
11,17,18,0,0,8,1,0,8,0,0
11,17,19,0,0,8,1,0,8,0,0
11,17,20,0,0,7,1,0,7,0,0
